"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Latin America & Caribbean (excluding high income)","LAC","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","34.9693251533742","35.7814741988627","35.8988547781734","36.0574642542522","36.7261878646953","36.3798511593579","35.5888157251998","35.4351443775945","35.8215164858024","35.4373973933729","36.7394890766385","36.1681859242835","34.7826086956522","34.6897119341564","34.1278720954744","34.2230001858851","33.3947352783885","33.2802221897383","34.0400672537118","35.6106610240728","35.7463978554674","35.8271330894342","36.4013266998342","35.8824196168814","36.3783556632224","36.3870273557653","36.0308858193995","35.6655290102389","35.4225307400902","34.3760419508351","34.5644274855518","34.6868359809774","34.6629453422195","35.330134665796","35.3407625713759","35.6632475116481","35.9398613114103","36.4161752458506","36.5114916784397","36.6317385798062","37.4442701612592","37.797541198012","37.5282697447646","37.3771102639801","","","","","","",
"Lao PDR","LAO","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","27.292576419214","27.710843373494","25.1956181533646","27.5808936825886","25.9194395796848","29.1428571428571","26.8980477223427","25.3448275862069","24.1269841269841","27.8195488721804","31.7535545023697","33.1196581196581","36.8015414258189","36.5137614678899","34.6444780635401","29.3201133144476","29.1839557399723","27.2394881170018","33.7568058076225","33.7568058076225","33.5251798561151","46.8115942028985","37.3267326732673","31.9494584837545","32.6817826426896","32.5319308790383","27.3801707156927","29.9932750504371","27.1565495207668","28.5918513223731","24.6864686468647","24.8344370860927","26.578073089701","26.3989466754444","28.0082987551867","28.5505124450952","25.5620316402997","28.2181357006975","26.5697976128697","27.8021978021978","27.4054054054054","25.4761904761905","24.5639534883721","24.407688869021","","","","","","",
"Liberia","LBR","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","17.741935483871","24.0740740740741","28.3737024221453","30.6784660766962","30.4498269896194","31.6702819956616","30.2717900656045","31.2919463087248","30.9190031152648","26.6780432309443","30.1762114537445","29.6446700507614","28.4381139489195","27.9404927940493","27.683615819209","25.8020786262991","25.9894459102902","23.961661341853","23.0108330220396","23.9643825009679","24.2790335151988","24.8720975993703","27.8547360539124","28.3740359897172","28.8706739526412","30.3143928468416","29.2499275991891","28.1188118811881","31.7299333526514","30.2774755168662","30.4129168872419","29.4147199196182","28.6196097325946","29.1912284838482","29.6649604467194","30.5648635710866","29.9638989169675","31.6591287788622","34.2186808322267","37.7315296566077","39.5402967704393","37.8928329188334","36.5013488275576","39.3110647181628","","","","","","",
"St. Lucia","LCA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","32.6786639338724","33.5832339410462","33.5589287440781","34.2081031307551","35.50836808654","35.4063315092313","34.8335639293562","35.0193481286612","34.9964741606344","34.5395875746119","35.7803093962228","35.4644644370915","34.3091465109814","34.0412405056349","33.7434238251247","33.8655473173538","33.3169210569506","33.1706292323662","33.2224289257775","34.7111734410136","35.2060408911019","35.1751277212685","35.7688992376496","35.4303582785669","35.7797785794767","35.5587540237486","34.7301071539402","34.5676845163386","34.5966691188853","33.7542116189633","33.8796749069892","33.8997832418885","33.8253270025528","34.3233879643106","34.4869566549007","34.6180856468338","35.104953699022","34.8412014207386","35.1258597361597","35.150056531542","35.8412341314479","36.3557741014838","35.9556268050321","36.3160081657724","","","","","","",
"Least developed countries: UN classification","LDC","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","33.7463556851312","36.3011344104503","35.3361481000325","35.501269035533","34.4668207329152","33.4508170458187","32.8420378083947","35.6067588325653","35.7015985790408","36.0248447204969","35.7540345019477","37.0918224951158","36.9937483011688","36.4577656675749","36.5379762805955","36.630303030303","34.7218818916932","36.3324175824176","35.9990937924785","38.351409978308","39.8987676056338","39.7675919948354","37.0901194353963","37.8372935964559","36.2573099415205","36.7727047964398","34.9772382397572","36.1218424962853","33.3837481094459","33.8145402523085","33.6077308518253","34.1491049172898","34.5881628885014","35.2719907407407","35.1760176017602","34.5508982035928","34.6080153281175","34.5675288439786","36.8454170453751","36.7677824267782","38.1084840055633","37.0844444444444","37.4521537549194","37.8206412825651","","","","","","",
"Low income","LIC","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","8.60589190443053","9.11558470934178","9.88155297214301","10.1292205085452","10.1596664293705","9.7911350533976","9.87742685872774","11.0645575032065","11.1137236460538","11.5792596988354","11.1238532110092","10.7560511286375","10.5887634684454","9.64514324777826","10.2167559668777","9.9578471501008","10.5416640814047","11.1815109823799","12.256216479766","13.812630801428","14.023814023814","14.8016947975273","14.6059883807538","15.258813546247","15.5241460541814","17.0527353376047","16.817956758541","18.2705951089225","15.3267326732673","16.0605833395816","15.9076285121899","16.6690575240281","16.3591125855277","17.8694613955956","18.5127529637169","18.5682326621924","20.3421257252228","20.1540006695681","21.6311659192825","22.1483494247557","25.8209259636957","25.7477437159693","31.4488800727333","30.6795172916498","","","","","","",
"Liechtenstein","LIE","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","48.9130434782609","50.1474926253687","46.1756373937677","50.1730103806228","49.6212121212121","53.1598513011152","53.7931034482759","54.7904191616767","56.6298342541436","57.4585635359116","55.3191489361702","52.132701421801","46.8468468468468","60.9947643979058","70.1149425287356","71.4285714285714","63.3838383838384","67.1087533156499","66.8523676880223","67.8474114441417","65.7068062827225","57.0264765784114","62.1621621621622","64.5640074211503","67.8899082568807","63.5338345864662","58.7421383647799","59.030303030303","59.3406593406594","48.9543726235742","50.1923076923077","48.4047402005469","47.3640167364017","47.4411047928513","47.1247199402539","50.848896434635","50.8120649651972","49.6699669966997","47.5778546712803","55.8064516129032","50.3067484662577","45.8904109589041","56.1863173216885","47.7299880525687","","","","","","",
"Lower middle income","LMC","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","26.5147390526561","26.1825108055969","25.5510071925808","25.4753842146392","25.0204725667605","24.5484323818437","24.7414911143047","25.7116463664979","24.8842337375965","25.2568286197728","24.1923884995558","22.2280575067288","21.8063902670941","21.1618593453401","21.4579022070056","20.6990941112064","20.2602928294331","20.240434950315","20.2098077772676","15.1263729057267","16.0755121599438","15.6842247251636","16.1798507898786","16.8762155472173","17.3333521198202","18.4479281857803","18.8390562432352","18.8434529736084","18.4235356436381","18.5314671100505","18.5776573179354","18.8122991500124","18.7206896174185","18.8646926732466","18.5773943586444","17.9041931433597","18.2719656539757","18.9750259241451","19.3422924464456","19.5242092885915","19.589248268412","19.8336155129782","19.7190594266159","19.4153435160929","","","","","","",
"Low & middle income","LMY","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","32.9159212880143","33.9427178549665","33.0275229357798","31.7890586495811","32.0593525179856","33.1922099915326","32.8073394495413","30.4935767410412","29.5703982439636","26.6818700114025","26.976622012083","16.9712266034378","17.1355890503799","17.3595905827029","17.5302586156211","17.0691781760594","16.8278140938151","16.361771072657","16.19741626054","16.2070103166323","16.3579803500172","16.5406097444932","16.1624526865166","15.7398836817353","15.3216883606819","15.4165135170471","15.3465615784981","15.104069254816","15.0240889700108","15.3760033668589","13.8392249754927","14.0679438999545","14.206482542405","14.1147126329102","14.0560587706801","13.9592026487663","14.9926405088466","14.8719720098946","15.0720337956447","15.3856650632825","15.9021603904114","15.8405236475752","15.8374301565678","15.3898179129174","15.3903401495856","14.8694889783509","14.4700289320827","14.4235831943033","14.8346597733598","14.6935604091002","14.5993425303666","14.4693188219757","14.9130553432106","15.1219584662796","15.2193416673054","","","","","","",
"Lesotho","LSO","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","13.5995708991613","13.2118663863583","13.1232319660537","13.2745294965285","12.6435331230284","11.9714576962283","11.8521160247266","11.5850628750526","11.4045662100457","10.7404891304348","10.5929247633283","11.1406415907848","11.4283448330558","11.8358913813459","12.0331739659916","11.6281920326864","11.4430080204828","10.8164652266034","10.4644341040416","10.5623677658418","10.4613441053075","10.6181688579122","10.5873911131343","10.4216195235554","10.0189022633528","10.160144673419","10.3301847913885","10.1288330161899","10.0540973158839","10.4668639874208","11.3525520781913","11.3484872984684","11.6275728654885","11.2643413299136","10.9179335244843","10.7600429017161","11.8760645632249","11.6368594507693","11.9852152721365","12.4309815067467","13.2565703568291","13.2436215075629","13.2682488688248","12.9248657120276","12.9907174451532","12.397628960047","12.0827483423376","11.9711849852437","12.3643194308257","12.1048016051637","12.0167034030567","11.8453509680504","12.3005767269997","12.5939659274769","12.8793151289364","","","","","","",
"Lithuania","LTU","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1064886681155","17.7362893815636","20.8636836628512","19.9089134677944","16.6320166320166","21.891288160834","23.2207045291157","26.789667896679","26.7319804058782","28.6554621848739","29.7455968688845","30.5427782888684","31.4730100640439","31.9304666056725","33.1314878892734","33.0888345558272","34.9193548387097","40.1436552274541","40.2086677367576","36.7021276595745","35.0287120590648","37.4449339207048","37.6760563380282","39.8881640260951","46.168768186227","","","","","","",
"Luxembourg","LUX","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","2.24239188467699","1.90073917634636","2.06971677559913","2.519975414874","2.20801859384079","2.23285486443381","2.46559633027523","2.46701090074584","2.52886201209456","2.46027678113788","2.77149321266968","3.28267477203647","3.72670807453416","3.90131956397017","4.2526579111945","6.67714061272584","6.52971386647102","7.1097372488408","7.49116607773852","9.13207547169811","10.2090032154341","13.5802469135802","14.5896656534954","15.2762730227519","14.2574257425743","15.0048402710552","16.0839160839161","19.1082802547771","19.1489361702128","20.7902163687676","24.3947858472998","28.0498664292075","31.5307057745188","30.9545049063336","34.1085271317829","40.7542579075426","41.4457831325301","46.7948717948718","53.6516853932584","57.0469798657718","60.1736972704715","58.5730724971231","56.6239316239316","59.4512195121951","60.8192341941229","62.7177700348432","61.0274579273694","61.9270346117867","63.1826741996234","61.3704071499503","61.4084507042253","66.0323501427212","64.1472868217054","66.3254861821904","66.8108108108108","","","","","","",
"Latvia","LVA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.302610548748","16.2209302325581","17.7151120751988","19.4207836456559","20.7100591715976","22.5842696629213","21.685393258427","23.396674584323","24.159402241594","25.7759784075574","30.9941520467836","34.6206896551724","35.8229598893499","36.7292225201072","38.3689839572192","39.5778364116095","41.2204234122042","44.8564593301435","44.5843828715365","43.3147632311978","39.3077873918418","38.4196185286104","39.0557939914163","39.9421128798842","42.8571428571429","","","","","","",
"Macao SAR, China","MAC","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","26.4437689969605","25.7261410788382","24.0096038415366","22.0879120879121","22.360248447205","21.3949104618285","21.7353951890034","20.8199356913183","21.6054013503376","18.9327485380117","18.4704184704185","19.0902825637491","17.4623937213865","16.4427383237364","16.0417947141979","16.4776119402985","16.8414918414918","16.8708240534521","17.8773827923751","19.7964376590331","21.0194174757282","21.6448260280163","22.8546409807355","22.5690276110444","22.9382431914078","24.863813229572","25.4281459419211","26.397966594045","26.6850068775791","27.657413676371","26.6542404473439","26.972697269727","28.3424077434967","26.9771286855883","26.2021085111854","26.1324041811847","27.24609375","28.6081871345029","30.2902621722846","29.6191512513602","28.6709112614405","28.2512077294686","29.9385773726966","28.8457917529655","","","","","","",
"Monaco","MCO","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.92922673656619","9.23139487596584","11.0887096774194","8.41176470588235","9.48587979724837","10.9335576114382","13.6141038197845","14.7153598281418","12.8113879003559","10.0840336134454","10.8562691131498","10.3801169590643","13.7931034482759","15.0265957446809","16.8224299065421","15.4545454545455","15.9786950732357","17.774762550882","21.6916780354707","20.7702888583219","22.0382165605096","23.5897435897436","21.2319790301442","25.6716417910448","24.6896551724138","","","","","","",
"Madagascar","MDG","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","21.7368626939627","22.0877636139341","22.3092696776907","22.7427149624384","23.1541188025793","24.0946017766305","24.8028457330783","26.0835587616471","24.4861665099972","23.8576439705438","24.8471456460644","25.0635761846524","26.4008147640872","27.4021960007513","27.6098811919756","26.2031158929443","26.1582997326717","25.7346867343367","25.3798751744661","26.0538471690643","26.144959604796","25.7676792623693","25.7413186595062","25.3660535888109","24.3734079216822","24.5875588685678","23.8813897690434","24.4037366142629","24.5695933732297","24.9540911745043","24.2894262804674","24.5770877944326","24.5586469620385","24.420871679839","24.3228079331942","24.3397136286075","24.2586949730944","24.3601869366863","24.7758570172868","24.264344010171","24.019720476728","24.4337999790912","24.3367827345679","24.6208943375461","","","","","","",
"Mexico","MEX","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","32.2449850618865","31.5824093215561","31.0714285714286","31.0487329434698","31.7201903062742","31.9233948746211","31.9071697134708","31.3899500440788","32.8073134896882","33.0285993644586","34.3812648077274","32.6660877116804","29.9727398668275","30.3619968071795","29.421768707483","29.2439848213169","28.8492381716119","29.5186304128902","30.7695243911749","32.4989294195507","32.4959098345755","32.2646804835924","32.1330998248687","31.499805975941","30.689465732729","30.0971511093606","29.6336440494255","28.4684006256155","30.0961910718008","29.3643290139592","29.9239902352419","29.8288043478261","30.2186672206929","31.1514936169133","31.7067231597146","32.3415173842424","33.618213822494","34.9713122339441","34.873780905377","34.378353693344","33.3113659329555","33.3187658421467","33.6122826984446","35.092360530957","","","","","","",
"Marshall Islands","MHL","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","32.9159212880143","33.9427178549665","33.0275229357798","31.7890586495811","32.0593525179856","33.1922099915326","32.8073394495413","30.4935767410412","29.5703982439636","26.6818700114025","26.976622012083","17.3425522165991","17.4788581718551","17.6699515237033","17.8410453443492","17.3378788298247","17.1057986327607","16.6116702698789","16.3901374085013","16.4077753886459","16.5546357009414","16.7676634149419","16.3928536244734","15.9640992713771","15.5627758187462","15.6360794234779","15.563547626896","15.2738870272305","15.1641670222922","15.4842105485669","13.8397370632487","14.0687651536113","14.1962707812722","14.1068653974735","14.0372904084755","13.9362736356472","14.9640041333874","14.8453366043857","15.0292668500611","15.3864953720547","15.8998951478544","15.8395476019388","15.8258244431143","15.3768103172432","15.3584337400824","14.820872149694","14.4165838178958","14.3541341478479","14.7695800784917","14.6110237879775","14.5182017372154","14.3721195306374","14.8303569801971","15.0125404073638","15.1156073604829","","","","","","",
"North Macedonia","MKD","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.95348837209302","9.17759237187128","9.2326139088729","16.7630057803468","11.1244019138756","10.5769230769231","16.919959473151","16.8181818181818","10.4554865424431","12.14848143982","11.4888628370457","10.8294930875576","12.1621621621622","11.1990950226244","11.812865497076","11.4606741573034","11.4606741573034","12.4197002141328","13.0339539978094","15.0234741784038","16.0671462829736","15.3930131004367","15.4370034052213","19.5679796696315","21.5343203230148","","","","","","",
"Mali","MLI","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","30.7692307692308","26.5060240963855","30.379746835443","30.1369863013699","29.2307692307692","25.6756756756757","24.3589743589744","21.7391304347826","22.4719101123596","27.2727272727273","23.8938053097345","24.031007751938","29.8969072164948","22.5563909774436","12.0689655172414","24.0641711229947","22.9591836734694","21.0280373831776","19.3965517241379","19.4805194805195","23.0769230769231","24.4239631336406","20.9964412811388","23.5059760956175","28.9915966386555","23.2758620689655","30.3643724696356","27.4261603375527","24.896265560166","21.5962441314554","17.2690763052209","12.5","13.7931034482759","17.3076923076923","11.7647058823529","13.5135135135135","12.3636363636364","20.9302325581395","18.6234817813765","21.011673151751","20.6225680933852","19.6296296296296","22.3628691983122","23.0769230769231","","","","","","",
"Myanmar","MMR","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","34.3680709534368","34.1685649202734","37.7906976744186","39.0547263681592","35.1145038167939","34.8448687350835","36.3839285714286","35.9913793103448","38.2352941176471","37.67258382643","37.5249500998004","37.8640776699029","36.9477911646586","36.8613138686131","33.1588132635253","34.6534653465347","27.4944567627494","29.4392523364486","29.9043062200957","34.2710997442455","32.6370757180157","25.4278728606357","34.1935483870968","33.394495412844","40.4761904761905","41.1267605633803","34.0909090909091","38.0154639175258","34.8432055749129","37.823275862069","34.390243902439","42.6289926289926","37.8167641325536","42.7","44.4654683065279","40.6313645621181","43.7254901960784","26.9129287598945","30.4409672830725","29.1139240506329","29.1358024691358","26.486013986014","29.0394638868205","36.6053169734151","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","22.8043290872522","23.175965665236","23.9024011189681","24.180837826628","24.2455711667685","24.9866438722086","25.5718675315807","26.0899750069425","24.9591436509234","25.7246085909273","25.8954317802398","25.3414784817077","24.8543106037849","24.8958098670872","26.3796320981072","25.7865109427609","25.6265117322894","25.1266537011693","25.4072540725407","26.4436496859735","26.1001042752868","25.6019261637239","25.847915316483","25.5421163420094","25.0442923784601","25.4730804985268","24.3285169754454","26.1780104712042","26.8316657375077","27.272341268718","26.3980350504514","26.8308406395049","26.5932188485359","26.4617664702354","26.2768480839118","26.2484647890256","25.5950362109211","25.6986190869457","26.3724799355742","26.1578215066587","26.1221755827454","26.6143664356932","25.9681963206843","26.1029199904506","","","","","","",
"Montenegro","MNE","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2424242424242","20.4444444444444","28.9099526066351","22.8782287822878","36.6279069767442","27.3809523809524","25.5905511811024","26.9230769230769","23.3480176211454","23.4234234234234","","","","","","",
"Mongolia","MNG","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","10.6112054329372","10.234375","9.80825958702065","14.5732130464955","10.9649122807018","11.9751166407465","6.73927842069435","6.94227769110764","8.36148648648649","6.50485436893204","8.09756097560976","10.0346020761246","9.54063604240283","9.27230046948357","9.55710955710956","10.8017817371938","10.3794642857143","10.8786610878661","10.7874865156419","12.1848739495798","9.36363636363637","10.3727714748784","11.9195046439628","12.597200622084","10.9225092250923","10.2473498233216","11.0327132777421","11.3438045375218","10.1286173633441","11.1233480176211","","","","","","",
"Northern Mariana Islands","MNP","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","10.580204778157","10.5263157894737","10.8303249097473","7.49063670411985","7.14285714285714","7.81893004115226","10.8225108225108","12.0603015075377","9.52380952380952","12.3931623931624","12.807881773399","12.9032258064516","13.3720930232558","13.6054421768707","8","6.80272108843537","7.48299319727891","7.43243243243243","8.21917808219178","56.4814814814815","55.5555555555556","63.8888888888889","66.40625","65.4205607476635","63.4782608695652","74.3119266055046","69.1666666666667","72.4137931034483","73.0434782608696","64.3939393939394","64.6153846153846","66.4233576642336","67.4698795180723","66.8639053254438","68.8741721854305","69.1358024691358","70.5583756345178","69.7435897435898","69.2307692307692","71.0084033613445","69.1489361702128","72.5190839694656","69.8305084745763","56.8475452196382","","","","","","",
"Mauritania","MRT","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","50","55.1724137931035","51.5151515151515","47.5","50","46.9387755102041","42.8571428571428","41.6666666666667","39.344262295082","42.1052631578947","41.3793103448276","43.3962264150943","39.344262295082","36.9230769230769","39.344262295082","40.7894736842105","43.2098765432099","41.1111111111111","41.5841584158416","37.9310344827586","36","37.8787878787879","36.734693877551","36.4238410596027","34.8387096774194","33.5403726708075","32.7160493827161","29.608938547486","32.2727272727273","30.8641975308642","29.296875","29.8850574712644","29.4545454545455","29.9638989169675","29.0540540540541","26.3636363636364","24.4837758112094","24.207492795389","25.4385964912281","25.1366120218579","25.5494505494505","25.7372654155496","25.5874673629243","25.5050505050505","","","","","","",
"Malawi","MWI","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","31.8999218139171","33.2803812549643","35.9447004608295","32.3046618516087","31.8938926588526","31.1048158640227","29.6571428571429","26.2860082304527","26.4489420423183","26.9734065006332","27.0611439842209","27.4472891566265","28.6587436332767","29.0139906728847","27.8723404255319","30.3124033405506","30.7737918766677","31.8283791362872","29.8040152963671","29.340592861464","26.1304855664942","26.6295707472178","25.7307351638618","26.3807043990681","25.7257760462486","25.723401914402","27.6858229669991","25.7447026307708","28.5929270127916","27.992697557159","29.0258284195665","28.3071084051554","28.7059355227478","27.9445885082571","26.1151402349015","24.1021202942449","23.3232221098753","22.9200609659957","25.1752370854686","23.226044355476","23.3051290086702","23.1199792692407","27.9898584003062","29.7115907854163","","","","","","",
"North America","NAC","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","23.9428403810641","24.2664134814511","24.3299616124666","24.2043058954663","24.2602031141051","23.6783896754737","23.5479532655291","23.7372028304031","24.226780770799","24.4721602948586","24.5845952899615","25.2975213039946","25.47954684103","25.7551889008651","26.0104584454485","27.4268808114962","27.0870213267585","26.9345585553598","27.9802211014867","27.4185911432225","27.3139861673078","27.6370598484542","28.4452368152079","28.9400022256272","28.5614444990982","28.6608551063075","29.3832547485046","29.3868850307522","29.3871987911783","29.2136954220149","29.7112009452371","29.3637689136081","29.5607893061744","29.4167548792898","30.029550589364","30.3269233206992","30.170045321997","29.732867175718","30.3013095847501","30.9647852783485","30.3243646093969","30.548626593366","31.268883673267","31.2463070785268","31.3227302060384","31.5560294035127","32.1031770647983","31.6427163935214","30.9526680287457","31.6809679171533","31.3729162764563","31.685897290892","33.4288715890418","32.948394081559","33.2426570534688","","","","","","",
"Namibia","NAM","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.4778761061947","41.4634146341463","37.0629370629371","34.5454545454545","34.6368715083799","54.1666666666667","54.3147208121827","54.950495049505","57.0707070707071","58.9473684210526","55.9670781893004","56.1320754716981","55.8035714285714","56.4102564102564","61.8473895582329","55.6","54.4401544401544","52.0547945205479","56.3758389261745","57.6547231270358","57.1884984025559","54.320987654321","54.3604651162791","55.4317548746518","","","","","","",
"New Caledonia","NCL","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.8461538461538","56.25","53.7313432835821","53.4246575342466","51.948051948052","54.7945205479452","56.1643835616438","61.25","59.5238095238095","60.7476635514019","58.8235294117647","55.7971014492754","55.6149732620321","61.7977528089888","59.1836734693878","","","","","","",
